Actor,Achiever,Group,Course,Time,Action
391,High,40,A,2025-01-01 11:44:03.235552,cohesion
391,High,40,A,2025-01-01 11:49:48.235552,consensus
391,High,40,A,2025-01-01 11:53:38.235552,discuss
391,High,40,A,2025-01-01 12:01:11.235552,consensus
391,High,40,A,2025-01-01 12:08:39.235552,discuss
391,High,40,A,2025-01-01 12:14:54.235552,consensus
391,High,40,A,2025-01-01 12:18:01.235552,consensus
391,High,40,A,2025-01-01 12:20:04.235552,discuss
391,High,40,A,2025-01-01 12:27:04.235552,consensus
391,High,40,A,2025-01-01 12:28:03.235552,discuss
391,High,40,A,2025-01-01 12:36:19.235552,consensus
391,High,40,A,2025-01-01 12:40:22.235552,plan
391,High,40,A,2025-01-01 12:47:53.235552,consensus
391,High,40,A,2025-01-01 12:49:18.235552,coregulate
391,High,40,A,2025-01-01 12:57:24.235552,emotion
391,High,40,A,2025-01-01 13:02:00.235552,monitor
391,High,40,A,2025-01-01 13:05:11.235552,consensus
391,High,40,A,2025-01-01 13:12:41.235552,discuss
392,High,40,A,2025-01-01 11:44:19.235552,monitor
392,High,40,A,2025-01-01 11:52:35.235552,plan
392,High,40,A,2025-01-01 11:57:33.235552,consensus
393,High,40,A,2025-01-01 11:45:25.235552,consensus
393,High,40,A,2025-01-01 11:47:12.235552,consensus
393,High,40,A,2025-01-01 11:54:09.235552,plan
393,High,40,A,2025-01-01 12:00:05.235552,consensus
393,High,40,A,2025-01-01 12:03:06.235552,monitor
393,High,40,A,2025-01-01 12:09:23.235552,consensus
393,High,40,A,2025-01-01 12:11:01.235552,discuss
393,High,40,A,2025-01-01 12:15:58.235552,discuss
393,High,40,A,2025-01-01 12:19:14.235552,emotion
393,High,40,A,2025-01-01 12:21:06.235552,cohesion
393,High,40,A,2025-01-01 12:28:28.235552,plan
393,High,40,A,2025-01-01 12:35:42.235552,coregulate
393,High,40,A,2025-01-01 12:39:05.235552,consensus
393,High,40,A,2025-01-01 12:43:11.235552,discuss
393,High,40,A,2025-01-01 12:45:37.235552,consensus
393,High,40,A,2025-01-01 12:53:24.235552,plan
393,High,40,A,2025-01-01 13:00:30.235552,plan
393,High,40,A,2025-01-01 13:01:04.235552,coregulate
393,High,40,A,2025-01-01 13:06:24.235552,monitor
393,High,40,A,2025-01-01 13:06:54.235552,discuss
394,High,40,A,2025-01-01 11:50:14.235552,cohesion
394,High,40,A,2025-01-01 11:54:43.235552,monitor
394,High,40,A,2025-01-01 11:55:39.235552,discuss
395,High,40,A,2025-01-01 11:45:13.235552,consensus
395,High,40,A,2025-01-01 11:47:17.235552,plan
395,High,40,A,2025-01-01 11:52:45.235552,emotion
395,High,40,A,2025-01-01 11:55:29.235552,consensus
395,High,40,A,2025-01-01 12:03:31.235552,discuss
395,High,40,A,2025-01-01 12:11:14.235552,consensus
395,High,40,A,2025-01-01 12:17:45.235552,monitor
395,High,40,A,2025-01-01 12:24:08.235552,discuss
395,High,40,A,2025-01-01 12:26:29.235552,synthesis
395,High,40,A,2025-01-01 12:33:27.235552,emotion
395,High,40,A,2025-01-01 12:40:53.235552,consensus
396,High,40,A,2025-01-01 11:50:09.235552,monitor
396,High,40,A,2025-01-01 11:51:01.235552,coregulate
396,High,40,A,2025-01-01 11:53:25.235552,monitor
396,High,40,A,2025-01-01 11:57:29.235552,discuss
396,High,40,A,2025-01-01 12:02:15.235552,cohesion
396,High,40,A,2025-01-01 12:06:21.235552,consensus
396,High,40,A,2025-01-01 12:10:12.235552,emotion
396,High,40,A,2025-01-01 12:13:36.235552,consensus
396,High,40,A,2025-01-01 12:20:48.235552,discuss
396,High,40,A,2025-01-01 12:23:46.235552,coregulate
396,High,40,A,2025-01-01 12:25:34.235552,discuss
396,High,40,A,2025-01-01 12:29:49.235552,coregulate
396,High,40,A,2025-01-01 12:34:00.235552,synthesis
396,High,40,A,2025-01-01 12:34:14.235552,consensus
396,High,40,A,2025-01-01 12:35:36.235552,discuss
396,High,40,A,2025-01-01 12:42:56.235552,emotion
397,High,40,A,2025-01-01 11:47:53.235552,discuss
397,High,40,A,2025-01-01 11:51:14.235552,monitor
397,High,40,A,2025-01-01 11:57:47.235552,adapt
397,High,40,A,2025-01-01 11:58:35.235552,consensus
397,High,40,A,2025-01-01 12:03:56.235552,plan
397,High,40,A,2025-01-01 12:05:44.235552,monitor
397,High,40,A,2025-01-01 12:10:04.235552,consensus
398,High,40,A,2025-01-01 11:46:24.235552,emotion
398,High,40,A,2025-01-01 11:53:22.235552,cohesion
398,High,40,A,2025-01-01 11:57:18.235552,consensus
398,High,40,A,2025-01-01 12:00:29.235552,plan
398,High,40,A,2025-01-01 12:03:27.235552,plan
398,High,40,A,2025-01-01 12:07:15.235552,consensus
398,High,40,A,2025-01-01 12:12:36.235552,plan
398,High,40,A,2025-01-01 12:16:15.235552,emotion
398,High,40,A,2025-01-01 12:18:51.235552,consensus
398,High,40,A,2025-01-01 12:19:52.235552,coregulate
398,High,40,A,2025-01-01 12:23:35.235552,consensus
398,High,40,A,2025-01-01 12:27:27.235552,consensus
398,High,40,A,2025-01-01 12:28:30.235552,discuss
398,High,40,A,2025-01-01 12:32:16.235552,emotion
398,High,40,A,2025-01-01 12:35:52.235552,plan
398,High,40,A,2025-01-01 12:43:22.235552,discuss
398,High,40,A,2025-01-01 12:43:56.235552,synthesis
398,High,40,A,2025-01-01 12:50:01.235552,consensus
398,High,40,A,2025-01-01 12:56:08.235552,plan
398,High,40,A,2025-01-01 13:00:36.235552,plan
398,High,40,A,2025-01-01 13:01:23.235552,discuss
398,High,40,A,2025-01-01 13:08:08.235552,coregulate
398,High,40,A,2025-01-01 13:09:51.235552,consensus
398,High,40,A,2025-01-01 13:18:04.235552,coregulate
399,High,40,A,2025-01-01 11:50:46.235552,consensus
399,High,40,A,2025-01-01 11:52:21.235552,plan
399,High,40,A,2025-01-01 11:53:49.235552,consensus
399,High,40,A,2025-01-01 11:54:44.235552,plan
399,High,40,A,2025-01-01 12:02:21.235552,plan
399,High,40,A,2025-01-01 12:02:58.235552,plan
399,High,40,A,2025-01-01 12:04:06.235552,monitor
399,High,40,A,2025-01-01 12:05:24.235552,consensus
399,High,40,A,2025-01-01 12:11:02.235552,coregulate
399,High,40,A,2025-01-01 12:13:19.235552,discuss
399,High,40,A,2025-01-01 12:20:06.235552,consensus
399,High,40,A,2025-01-01 12:28:10.235552,plan
399,High,40,A,2025-01-01 12:34:27.235552,plan
399,High,40,A,2025-01-01 12:42:30.235552,plan
399,High,40,A,2025-01-01 12:47:21.235552,monitor
399,High,40,A,2025-01-01 12:49:20.235552,plan
399,High,40,A,2025-01-01 12:54:06.235552,consensus
399,High,40,A,2025-01-01 13:00:20.235552,discuss
399,High,40,A,2025-01-01 13:08:20.235552,consensus
399,High,40,A,2025-01-01 13:08:44.235552,plan
400,High,40,A,2025-01-01 11:50:04.235552,monitor
400,High,40,A,2025-01-01 11:56:07.235552,emotion
400,High,40,A,2025-01-01 12:01:39.235552,cohesion
400,High,40,A,2025-01-01 12:03:50.235552,consensus
400,High,40,A,2025-01-01 12:09:12.235552,discuss
400,High,40,A,2025-01-01 12:15:25.235552,consensus
400,High,40,A,2025-01-01 12:20:29.235552,coregulate
400,High,40,A,2025-01-01 12:21:24.235552,emotion
400,High,40,A,2025-01-01 12:26:58.235552,emotion
400,High,40,A,2025-01-01 12:30:09.235552,consensus
400,High,40,A,2025-01-01 12:32:03.235552,plan
400,High,40,A,2025-01-01 12:37:53.235552,coregulate
400,High,40,A,2025-01-01 12:44:30.235552,discuss
401,High,41,A,2025-01-01 12:22:38.61492,cohesion
401,High,41,A,2025-01-01 12:23:27.61492,consensus
401,High,41,A,2025-01-01 12:29:29.61492,plan
402,High,41,A,2025-01-01 12:25:36.61492,discuss
402,High,41,A,2025-01-01 12:25:43.61492,consensus
402,High,41,A,2025-01-01 12:26:20.61492,coregulate
402,High,41,A,2025-01-01 12:30:58.61492,plan
402,High,41,A,2025-01-01 12:34:50.61492,consensus
402,High,41,A,2025-01-01 12:41:03.61492,plan
402,High,41,A,2025-01-01 12:43:35.61492,cohesion
402,High,41,A,2025-01-01 12:44:34.61492,cohesion
402,High,41,A,2025-01-01 12:48:18.61492,synthesis
402,High,41,A,2025-01-01 12:49:00.61492,adapt
402,High,41,A,2025-01-01 12:49:41.61492,monitor
402,High,41,A,2025-01-01 12:55:42.61492,discuss
402,High,41,A,2025-01-01 12:59:28.61492,consensus
402,High,41,A,2025-01-01 13:02:56.61492,discuss
402,High,41,A,2025-01-01 13:05:57.61492,consensus
402,High,41,A,2025-01-01 13:07:01.61492,plan
402,High,41,A,2025-01-01 13:10:04.61492,monitor
402,High,41,A,2025-01-01 13:10:43.61492,cohesion
402,High,41,A,2025-01-01 13:10:49.61492,consensus
402,High,41,A,2025-01-01 13:12:29.61492,emotion
402,High,41,A,2025-01-01 13:13:46.61492,cohesion
403,High,41,A,2025-01-01 12:24:05.61492,plan
403,High,41,A,2025-01-01 12:29:38.61492,consensus
403,High,41,A,2025-01-01 12:33:18.61492,plan
404,High,41,A,2025-01-01 12:21:21.61492,monitor
404,High,41,A,2025-01-01 12:26:55.61492,discuss
404,High,41,A,2025-01-01 12:28:43.61492,consensus
404,High,41,A,2025-01-01 12:35:35.61492,coregulate
404,High,41,A,2025-01-01 12:39:01.61492,adapt
404,High,41,A,2025-01-01 12:39:39.61492,consensus
404,High,41,A,2025-01-01 12:44:05.61492,coregulate
404,High,41,A,2025-01-01 12:45:50.61492,consensus
404,High,41,A,2025-01-01 12:48:19.61492,plan
404,High,41,A,2025-01-01 12:50:52.61492,discuss
404,High,41,A,2025-01-01 12:55:49.61492,consensus
404,High,41,A,2025-01-01 13:00:03.61492,monitor
404,High,41,A,2025-01-01 13:04:41.61492,emotion
404,High,41,A,2025-01-01 13:06:04.61492,consensus
404,High,41,A,2025-01-01 13:10:45.61492,plan
404,High,41,A,2025-01-01 13:18:19.61492,discuss
404,High,41,A,2025-01-01 13:20:48.61492,consensus
404,High,41,A,2025-01-01 13:25:20.61492,consensus
404,High,41,A,2025-01-01 13:27:28.61492,plan
404,High,41,A,2025-01-01 13:32:45.61492,emotion
404,High,41,A,2025-01-01 13:36:32.61492,consensus
404,High,41,A,2025-01-01 13:37:37.61492,discuss
404,High,41,A,2025-01-01 13:45:49.61492,discuss
405,High,41,A,2025-01-01 12:21:20.61492,consensus
405,High,41,A,2025-01-01 12:26:57.61492,plan
405,High,41,A,2025-01-01 12:28:39.61492,plan
405,High,41,A,2025-01-01 12:30:25.61492,consensus
405,High,41,A,2025-01-01 12:34:11.61492,monitor
405,High,41,A,2025-01-01 12:40:20.61492,coregulate
405,High,41,A,2025-01-01 12:45:54.61492,emotion
405,High,41,A,2025-01-01 12:46:04.61492,discuss
405,High,41,A,2025-01-01 12:51:00.61492,discuss
405,High,41,A,2025-01-01 12:56:15.61492,consensus
405,High,41,A,2025-01-01 13:00:37.61492,discuss
405,High,41,A,2025-01-01 13:05:53.61492,monitor
405,High,41,A,2025-01-01 13:07:00.61492,discuss
405,High,41,A,2025-01-01 13:14:27.61492,synthesis
405,High,41,A,2025-01-01 13:19:12.61492,emotion
405,High,41,A,2025-01-01 13:21:04.61492,cohesion
405,High,41,A,2025-01-01 13:27:31.61492,plan
405,High,41,A,2025-01-01 13:31:08.61492,emotion
406,High,41,A,2025-01-01 12:26:37.61492,monitor
406,High,41,A,2025-01-01 12:28:59.61492,discuss
406,High,41,A,2025-01-01 12:29:59.61492,synthesis
407,High,41,A,2025-01-01 12:20:06.61492,discuss
407,High,41,A,2025-01-01 12:26:14.61492,discuss
407,High,41,A,2025-01-01 12:28:56.61492,consensus
407,High,41,A,2025-01-01 12:37:11.61492,plan
407,High,41,A,2025-01-01 12:40:23.61492,plan
407,High,41,A,2025-01-01 12:45:59.61492,plan
407,High,41,A,2025-01-01 12:52:17.61492,consensus
407,High,41,A,2025-01-01 12:55:45.61492,discuss
407,High,41,A,2025-01-01 13:02:51.61492,emotion
407,High,41,A,2025-01-01 13:07:44.61492,cohesion
407,High,41,A,2025-01-01 13:09:17.61492,plan
407,High,41,A,2025-01-01 13:16:37.61492,discuss
407,High,41,A,2025-01-01 13:19:22.61492,coregulate
407,High,41,A,2025-01-01 13:21:26.61492,plan
407,High,41,A,2025-01-01 13:21:58.61492,plan
407,High,41,A,2025-01-01 13:25:03.61492,plan
407,High,41,A,2025-01-01 13:28:30.61492,plan
407,High,41,A,2025-01-01 13:33:03.61492,plan
407,High,41,A,2025-01-01 13:36:15.61492,plan
407,High,41,A,2025-01-01 13:41:20.61492,consensus
408,High,41,A,2025-01-01 12:21:52.61492,discuss
408,High,41,A,2025-01-01 12:24:30.61492,cohesion
408,High,41,A,2025-01-01 12:27:54.61492,plan
408,High,41,A,2025-01-01 12:29:29.61492,emotion
408,High,41,A,2025-01-01 12:36:44.61492,cohesion
408,High,41,A,2025-01-01 12:39:42.61492,emotion
408,High,41,A,2025-01-01 12:43:56.61492,consensus
408,High,41,A,2025-01-01 12:50:30.61492,discuss
408,High,41,A,2025-01-01 12:57:37.61492,emotion
408,High,41,A,2025-01-01 12:59:04.61492,cohesion
408,High,41,A,2025-01-01 13:04:19.61492,consensus
408,High,41,A,2025-01-01 13:05:37.61492,plan
409,High,41,A,2025-01-01 12:26:13.61492,discuss
409,High,41,A,2025-01-01 12:32:50.61492,consensus
409,High,41,A,2025-01-01 12:33:42.61492,plan
409,High,41,A,2025-01-01 12:36:03.61492,plan
409,High,41,A,2025-01-01 12:43:34.61492,plan
409,High,41,A,2025-01-01 12:51:41.61492,consensus
410,High,41,A,2025-01-01 12:20:05.61492,plan
410,High,41,A,2025-01-01 12:27:11.61492,plan
410,High,41,A,2025-01-01 12:29:55.61492,plan
410,High,41,A,2025-01-01 12:30:10.61492,plan
410,High,41,A,2025-01-01 12:30:24.61492,plan
410,High,41,A,2025-01-01 12:33:37.61492,plan
410,High,41,A,2025-01-01 12:39:57.61492,plan
410,High,41,A,2025-01-01 12:47:30.61492,coregulate
410,High,41,A,2025-01-01 12:52:12.61492,plan
410,High,41,A,2025-01-01 12:57:05.61492,plan
410,High,41,A,2025-01-01 13:00:28.61492,monitor
410,High,41,A,2025-01-01 13:08:02.61492,discuss
410,High,41,A,2025-01-01 13:11:51.61492,discuss
410,High,41,A,2025-01-01 13:16:42.61492,coregulate
411,High,42,A,2025-01-01 11:39:59.433375,plan
411,High,42,A,2025-01-01 11:41:58.433375,discuss
411,High,42,A,2025-01-01 11:42:12.433375,synthesis
411,High,42,A,2025-01-01 11:47:18.433375,coregulate
411,High,42,A,2025-01-01 11:50:14.433375,emotion
411,High,42,A,2025-01-01 11:57:39.433375,plan
411,High,42,A,2025-01-01 12:03:52.433375,plan
411,High,42,A,2025-01-01 12:06:51.433375,consensus
411,High,42,A,2025-01-01 12:10:44.433375,plan
411,High,42,A,2025-01-01 12:11:52.433375,plan
411,High,42,A,2025-01-01 12:16:38.433375,monitor
411,High,42,A,2025-01-01 12:21:42.433375,plan
411,High,42,A,2025-01-01 12:24:57.433375,plan
411,High,42,A,2025-01-01 12:31:09.433375,plan
411,High,42,A,2025-01-01 12:36:57.433375,plan
411,High,42,A,2025-01-01 12:45:06.433375,emotion
411,High,42,A,2025-01-01 12:48:17.433375,plan
411,High,42,A,2025-01-01 12:53:01.433375,consensus
411,High,42,A,2025-01-01 12:59:23.433375,consensus
411,High,42,A,2025-01-01 13:01:46.433375,plan
411,High,42,A,2025-01-01 13:08:44.433375,consensus
411,High,42,A,2025-01-01 13:14:27.433375,plan
411,High,42,A,2025-01-01 13:16:48.433375,coregulate
412,High,42,A,2025-01-01 11:37:07.433375,discuss
412,High,42,A,2025-01-01 11:39:48.433375,discuss
413,High,42,A,2025-01-01 11:44:14.433375,plan
413,High,42,A,2025-01-01 11:44:42.433375,consensus
413,High,42,A,2025-01-01 11:48:49.433375,coregulate
413,High,42,A,2025-01-01 11:53:54.433375,consensus
413,High,42,A,2025-01-01 11:59:17.433375,plan
413,High,42,A,2025-01-01 12:02:53.433375,consensus
413,High,42,A,2025-01-01 12:10:16.433375,plan
413,High,42,A,2025-01-01 12:10:30.433375,plan
413,High,42,A,2025-01-01 12:18:28.433375,emotion
413,High,42,A,2025-01-01 12:20:12.433375,cohesion
413,High,42,A,2025-01-01 12:25:14.433375,emotion
413,High,42,A,2025-01-01 12:25:41.433375,discuss
413,High,42,A,2025-01-01 12:29:07.433375,emotion
414,High,42,A,2025-01-01 11:41:43.433375,discuss
414,High,42,A,2025-01-01 11:44:15.433375,discuss
414,High,42,A,2025-01-01 11:48:06.433375,consensus
414,High,42,A,2025-01-01 11:51:37.433375,plan
414,High,42,A,2025-01-01 11:53:44.433375,plan
414,High,42,A,2025-01-01 12:01:52.433375,emotion
414,High,42,A,2025-01-01 12:02:22.433375,emotion
414,High,42,A,2025-01-01 12:10:34.433375,cohesion
415,High,42,A,2025-01-01 11:42:47.433375,monitor
415,High,42,A,2025-01-01 11:48:49.433375,discuss
415,High,42,A,2025-01-01 11:51:06.433375,adapt
415,High,42,A,2025-01-01 11:56:07.433375,consensus
415,High,42,A,2025-01-01 11:56:17.433375,monitor
415,High,42,A,2025-01-01 11:58:16.433375,consensus
415,High,42,A,2025-01-01 12:03:40.433375,discuss
415,High,42,A,2025-01-01 12:04:50.433375,consensus
415,High,42,A,2025-01-01 12:04:57.433375,plan
415,High,42,A,2025-01-01 12:05:31.433375,plan
415,High,42,A,2025-01-01 12:12:16.433375,consensus
415,High,42,A,2025-01-01 12:16:35.433375,discuss
416,High,42,A,2025-01-01 11:38:37.433375,plan
416,High,42,A,2025-01-01 11:45:41.433375,emotion
416,High,42,A,2025-01-01 11:53:09.433375,plan
416,High,42,A,2025-01-01 11:53:56.433375,plan
416,High,42,A,2025-01-01 11:58:52.433375,discuss
416,High,42,A,2025-01-01 12:01:54.433375,emotion
416,High,42,A,2025-01-01 12:02:08.433375,consensus
416,High,42,A,2025-01-01 12:06:40.433375,discuss
416,High,42,A,2025-01-01 12:12:16.433375,consensus
416,High,42,A,2025-01-01 12:19:37.433375,discuss
416,High,42,A,2025-01-01 12:24:29.433375,consensus
416,High,42,A,2025-01-01 12:24:43.433375,plan
416,High,42,A,2025-01-01 12:27:32.433375,consensus
416,High,42,A,2025-01-01 12:33:59.433375,coregulate
416,High,42,A,2025-01-01 12:38:58.433375,monitor
416,High,42,A,2025-01-01 12:41:29.433375,emotion
416,High,42,A,2025-01-01 12:43:49.433375,consensus
416,High,42,A,2025-01-01 12:44:12.433375,consensus
416,High,42,A,2025-01-01 12:51:15.433375,adapt
416,High,42,A,2025-01-01 12:54:47.433375,cohesion
416,High,42,A,2025-01-01 12:55:17.433375,emotion
416,High,42,A,2025-01-01 13:00:23.433375,consensus
416,High,42,A,2025-01-01 13:07:34.433375,cohesion
416,High,42,A,2025-01-01 13:12:22.433375,consensus
416,High,42,A,2025-01-01 13:20:33.433375,discuss
416,High,42,A,2025-01-01 13:24:43.433375,emotion
417,High,42,A,2025-01-01 11:41:35.433375,consensus
417,High,42,A,2025-01-01 11:42:08.433375,plan
417,High,42,A,2025-01-01 11:42:35.433375,consensus
417,High,42,A,2025-01-01 11:43:16.433375,coregulate
417,High,42,A,2025-01-01 11:45:18.433375,consensus
417,High,42,A,2025-01-01 11:49:39.433375,consensus
417,High,42,A,2025-01-01 11:55:53.433375,discuss
417,High,42,A,2025-01-01 12:03:57.433375,consensus
417,High,42,A,2025-01-01 12:10:33.433375,discuss
417,High,42,A,2025-01-01 12:18:41.433375,consensus
418,High,42,A,2025-01-01 11:43:27.433375,monitor
418,High,42,A,2025-01-01 11:49:27.433375,consensus
418,High,42,A,2025-01-01 11:50:12.433375,plan
418,High,42,A,2025-01-01 11:54:47.433375,cohesion
418,High,42,A,2025-01-01 12:01:01.433375,plan
418,High,42,A,2025-01-01 12:04:49.433375,emotion
418,High,42,A,2025-01-01 12:10:11.433375,discuss
418,High,42,A,2025-01-01 12:11:21.433375,consensus
418,High,42,A,2025-01-01 12:14:42.433375,synthesis
419,High,42,A,2025-01-01 11:40:11.433375,monitor
419,High,42,A,2025-01-01 11:46:04.433375,plan
419,High,42,A,2025-01-01 11:49:52.433375,consensus
419,High,42,A,2025-01-01 11:50:33.433375,coregulate
419,High,42,A,2025-01-01 11:54:50.433375,discuss
419,High,42,A,2025-01-01 11:57:10.433375,consensus
419,High,42,A,2025-01-01 11:58:52.433375,consensus
419,High,42,A,2025-01-01 12:04:55.433375,plan
419,High,42,A,2025-01-01 12:12:40.433375,monitor
419,High,42,A,2025-01-01 12:15:23.433375,adapt
419,High,42,A,2025-01-01 12:23:14.433375,emotion
419,High,42,A,2025-01-01 12:27:58.433375,consensus
419,High,42,A,2025-01-01 12:28:43.433375,discuss
419,High,42,A,2025-01-01 12:35:09.433375,discuss
419,High,42,A,2025-01-01 12:37:23.433375,consensus
419,High,42,A,2025-01-01 12:37:28.433375,synthesis
419,High,42,A,2025-01-01 12:45:02.433375,consensus
419,High,42,A,2025-01-01 12:45:30.433375,monitor
419,High,42,A,2025-01-01 12:51:15.433375,emotion
419,High,42,A,2025-01-01 12:52:11.433375,emotion
419,High,42,A,2025-01-01 12:54:56.433375,consensus
419,High,42,A,2025-01-01 13:00:57.433375,emotion
419,High,42,A,2025-01-01 13:03:46.433375,consensus
419,High,42,A,2025-01-01 13:06:52.433375,coregulate
420,High,42,A,2025-01-01 11:40:38.433375,cohesion
420,High,42,A,2025-01-01 11:45:44.433375,consensus
420,High,42,A,2025-01-01 11:52:44.433375,plan
420,High,42,A,2025-01-01 11:54:35.433375,plan
420,High,42,A,2025-01-01 11:56:45.433375,emotion
420,High,42,A,2025-01-01 11:57:09.433375,consensus
420,High,42,A,2025-01-01 12:01:58.433375,consensus
420,High,42,A,2025-01-01 12:04:29.433375,monitor
420,High,42,A,2025-01-01 12:09:16.433375,discuss
420,High,42,A,2025-01-01 12:15:31.433375,synthesis
420,High,42,A,2025-01-01 12:19:28.433375,consensus
420,High,42,A,2025-01-01 12:19:40.433375,coregulate
420,High,42,A,2025-01-01 12:20:28.433375,monitor
420,High,42,A,2025-01-01 12:21:27.433375,consensus
420,High,42,A,2025-01-01 12:24:27.433375,consensus
420,High,42,A,2025-01-01 12:31:42.433375,discuss
420,High,42,A,2025-01-01 12:36:35.433375,cohesion
420,High,42,A,2025-01-01 12:44:25.433375,plan
420,High,42,A,2025-01-01 12:45:55.433375,plan
420,High,42,A,2025-01-01 12:53:54.433375,emotion
420,High,42,A,2025-01-01 12:54:43.433375,cohesion
420,High,42,A,2025-01-01 13:02:26.433375,plan
420,High,42,A,2025-01-01 13:03:47.433375,monitor
421,High,43,A,2025-01-01 11:38:34.711015,plan
421,High,43,A,2025-01-01 11:39:57.711015,emotion
421,High,43,A,2025-01-01 11:45:21.711015,consensus
421,High,43,A,2025-01-01 11:48:49.711015,coregulate
421,High,43,A,2025-01-01 11:54:58.711015,discuss
421,High,43,A,2025-01-01 12:02:59.711015,consensus
421,High,43,A,2025-01-01 12:10:49.711015,plan
421,High,43,A,2025-01-01 12:12:37.711015,monitor
421,High,43,A,2025-01-01 12:17:47.711015,monitor
421,High,43,A,2025-01-01 12:19:04.711015,discuss
421,High,43,A,2025-01-01 12:23:52.711015,synthesis
421,High,43,A,2025-01-01 12:28:16.711015,consensus
421,High,43,A,2025-01-01 12:33:03.711015,plan
421,High,43,A,2025-01-01 12:41:20.711015,discuss
421,High,43,A,2025-01-01 12:49:28.711015,coregulate
421,High,43,A,2025-01-01 12:56:05.711015,plan
421,High,43,A,2025-01-01 13:00:06.711015,plan
421,High,43,A,2025-01-01 13:04:06.711015,plan
422,High,43,A,2025-01-01 11:37:57.711015,plan
422,High,43,A,2025-01-01 11:40:22.711015,consensus
422,High,43,A,2025-01-01 11:41:11.711015,discuss
422,High,43,A,2025-01-01 11:49:24.711015,consensus
422,High,43,A,2025-01-01 11:53:48.711015,plan
422,High,43,A,2025-01-01 11:59:10.711015,monitor
422,High,43,A,2025-01-01 12:04:29.711015,consensus
422,High,43,A,2025-01-01 12:09:28.711015,monitor
422,High,43,A,2025-01-01 12:12:23.711015,discuss
422,High,43,A,2025-01-01 12:14:49.711015,cohesion
422,High,43,A,2025-01-01 12:16:16.711015,consensus
422,High,43,A,2025-01-01 12:17:55.711015,plan
422,High,43,A,2025-01-01 12:25:09.711015,consensus
422,High,43,A,2025-01-01 12:30:58.711015,consensus
422,High,43,A,2025-01-01 12:33:49.711015,plan
422,High,43,A,2025-01-01 12:38:35.711015,emotion
422,High,43,A,2025-01-01 12:41:20.711015,plan
422,High,43,A,2025-01-01 12:46:40.711015,plan
422,High,43,A,2025-01-01 12:52:47.711015,monitor
422,High,43,A,2025-01-01 12:54:37.711015,consensus
422,High,43,A,2025-01-01 12:58:39.711015,consensus
422,High,43,A,2025-01-01 12:59:37.711015,monitor
422,High,43,A,2025-01-01 13:05:12.711015,discuss
423,High,43,A,2025-01-01 11:38:52.711015,monitor
423,High,43,A,2025-01-01 11:39:23.711015,consensus
423,High,43,A,2025-01-01 11:45:27.711015,discuss
423,High,43,A,2025-01-01 11:51:26.711015,discuss
423,High,43,A,2025-01-01 11:58:36.711015,consensus
423,High,43,A,2025-01-01 12:02:27.711015,plan
423,High,43,A,2025-01-01 12:08:58.711015,plan
423,High,43,A,2025-01-01 12:14:45.711015,plan
423,High,43,A,2025-01-01 12:15:07.711015,consensus
423,High,43,A,2025-01-01 12:20:37.711015,discuss
423,High,43,A,2025-01-01 12:27:19.711015,discuss
423,High,43,A,2025-01-01 12:29:39.711015,plan
423,High,43,A,2025-01-01 12:34:50.711015,plan
423,High,43,A,2025-01-01 12:41:20.711015,emotion
423,High,43,A,2025-01-01 12:49:13.711015,discuss
423,High,43,A,2025-01-01 12:51:08.711015,cohesion
423,High,43,A,2025-01-01 12:59:05.711015,consensus
423,High,43,A,2025-01-01 13:01:40.711015,discuss
424,High,43,A,2025-01-01 11:34:43.711015,discuss
424,High,43,A,2025-01-01 11:36:38.711015,coregulate
424,High,43,A,2025-01-01 11:40:55.711015,emotion
424,High,43,A,2025-01-01 11:45:53.711015,cohesion
424,High,43,A,2025-01-01 11:51:03.711015,cohesion
424,High,43,A,2025-01-01 11:58:52.711015,consensus
424,High,43,A,2025-01-01 11:59:16.711015,emotion
424,High,43,A,2025-01-01 12:04:12.711015,consensus
424,High,43,A,2025-01-01 12:06:36.711015,emotion
424,High,43,A,2025-01-01 12:12:41.711015,consensus
424,High,43,A,2025-01-01 12:18:25.711015,coregulate
424,High,43,A,2025-01-01 12:21:57.711015,discuss
424,High,43,A,2025-01-01 12:23:53.711015,consensus
424,High,43,A,2025-01-01 12:26:28.711015,plan
424,High,43,A,2025-01-01 12:30:33.711015,consensus
424,High,43,A,2025-01-01 12:33:17.711015,cohesion
424,High,43,A,2025-01-01 12:39:57.711015,emotion
424,High,43,A,2025-01-01 12:47:56.711015,consensus
424,High,43,A,2025-01-01 12:49:30.711015,discuss
424,High,43,A,2025-01-01 12:51:19.711015,consensus
424,High,43,A,2025-01-01 12:51:37.711015,discuss
424,High,43,A,2025-01-01 12:53:49.711015,synthesis
425,High,43,A,2025-01-01 11:34:28.711015,monitor
425,High,43,A,2025-01-01 11:41:14.711015,discuss
425,High,43,A,2025-01-01 11:43:35.711015,consensus
425,High,43,A,2025-01-01 11:51:31.711015,discuss
425,High,43,A,2025-01-01 11:58:26.711015,emotion
426,High,43,A,2025-01-01 11:40:12.711015,emotion
426,High,43,A,2025-01-01 11:45:25.711015,discuss
426,High,43,A,2025-01-01 11:45:37.711015,consensus
426,High,43,A,2025-01-01 11:50:30.711015,plan
426,High,43,A,2025-01-01 11:53:06.711015,plan
426,High,43,A,2025-01-01 11:57:13.711015,plan
